dimension=3
xi=100
eta=10
zeta=10
x                    y                    z                   
0.252525             0.022222             0.066667            
0.252525             0.022222             0.077778            
0.252525             0.022222             0.088889            
0.252525             0.022222             0.100000            
0.252525             0.033333             0.000000            
0.252525             0.033333             0.011111            
0.252525             0.033333             0.022222            
0.252525             0.033333             0.033333            
0.252525             0.033333             0.044444            
0.252525             0.033333             0.055556            
0.252525             0.033333             0.066667            
0.252525             0.033333             0.077778            
0.252525             0.033333             0.088889            
0.252525             0.033333             0.100000            
0.252525             0.044444             0.000000            
0.252525             0.044444             0.011111            
0.252525             0.044444             0.022222            
0.252525             0.044444             0.033333            
0.252525             0.044444             0.044444            
0.252525             0.044444             0.055556            
0.252525             0.044444             0.066667            
0.252525             0.044444             0.077778            
0.252525             0.044444             0.088889            
0.252525             0.044444             0.100000            
0.252525             0.055556             0.000000            
0.252525             0.055556             0.011111            
0.252525             0.055556             0.022222            
0.252525             0.055556             0.033333            
0.252525             0.055556             0.044444            
0.252525             0.055556             0.055556            
0.252525             0.055556             0.066667            
0.252525             0.055556             0.077778            
0.252525             0.055556             0.088889            
0.252525             0.055556             0.100000            
0.252525             0.066667             0.000000            
0.252525             0.066667             0.011111            
0.252525             0.066667             0.022222            
0.252525             0.066667             0.033333            
0.252525             0.066667             0.044444            
0.252525             0.066667             0.055556            
0.252525             0.066667             0.066667            
0.252525             0.066667             0.077778            
0.252525             0.066667             0.088889            
0.252525             0.066667             0.100000            
0.252525             0.077778             0.000000            
0.252525             0.077778             0.011111            
0.252525             0.077778             0.022222            
0.252525             0.077778             0.033333            
0.252525             0.077778             0.044444            
0.252525             0.077778             0.055556            
0.252525             0.077778             0.066667            
0.252525             0.077778             0.077778            
0.252525             0.077778             0.088889            
0.252525             0.077778             0.100000            
0.252525             0.088889             0.000000            
0.252525             0.088889             0.011111            
0.252525             0.088889             0.022222            
0.252525             0.088889             0.033333            
0.252525             0.088889             0.044444            
0.252525             0.088889             0.055556            
0.252525             0.088889             0.066667            
0.252525             0.088889             0.077778            
0.252525             0.088889             0.088889            
0.252525             0.088889             0.100000            
0.252525             0.100000             0.000000            
0.252525             0.100000             0.011111            
0.252525             0.100000             0.022222            
0.252525             0.100000             0.033333            
0.252525             0.100000             0.044444            
0.252525             0.100000             0.055556            
0.252525             0.100000             0.066667            
0.252525             0.100000             0.077778            
0.252525             0.100000             0.088889            
0.252525             0.100000             0.100000            
0.262626             0.000000             0.000000            
0.262626             0.000000             0.011111            
0.262626             0.000000             0.022222            
0.262626             0.000000             0.033333            
0.262626             0.000000             0.044444            
0.262626             0.000000             0.055556            
0.262626             0.000000             0.066667            
0.262626             0.000000             0.077778            
0.262626             0.000000             0.088889            
0.262626             0.000000             0.100000            
0.262626             0.011111             0.000000            
0.262626             0.011111             0.011111            
0.262626             0.011111             0.022222            
0.262626             0.011111             0.033333            
0.262626             0.011111             0.044444            
0.262626             0.011111             0.055556            
0.262626             0.011111             0.066667            
0.262626             0.011111             0.077778            
0.262626             0.011111             0.088889            
0.262626             0.011111             0.100000            
0.262626             0.022222             0.000000            
0.262626             0.022222             0.011111            
0.262626             0.022222             0.022222            
0.262626             0.022222             0.033333            
0.262626             0.022222             0.044444            
0.262626             0.022222             0.055556            
0.262626             0.022222             0.066667            
0.262626             0.022222             0.077778            
0.262626             0.022222             0.088889            
0.262626             0.022222             0.100000            
0.262626             0.033333             0.000000            
0.262626             0.033333             0.011111            
0.262626             0.033333             0.022222            
0.262626             0.033333             0.033333            
0.262626             0.033333             0.044444            
0.262626             0.033333             0.055556            
0.262626             0.033333             0.066667            
0.262626             0.033333             0.077778            
0.262626             0.033333             0.088889            
0.262626             0.033333             0.100000            
0.262626             0.044444             0.000000            
0.262626             0.044444             0.011111            
0.262626             0.044444             0.022222            
0.262626             0.044444             0.033333            
0.262626             0.044444             0.044444            
0.262626             0.044444             0.055556            
0.262626             0.044444             0.066667            
0.262626             0.044444             0.077778            
0.262626             0.044444             0.088889            
0.262626             0.044444             0.100000            
0.262626             0.055556             0.000000            
0.262626             0.055556             0.011111            
0.262626             0.055556             0.022222            
0.262626             0.055556             0.033333            
0.262626             0.055556             0.044444            
0.262626             0.055556             0.055556            
0.262626             0.055556             0.066667            
0.262626             0.055556             0.077778            
0.262626             0.055556             0.088889            
0.262626             0.055556             0.100000            
0.262626             0.066667             0.000000            
0.262626             0.066667             0.011111            
0.262626             0.066667             0.022222            
0.262626             0.066667             0.033333            
0.262626             0.066667             0.044444            
0.262626             0.066667             0.055556            
0.262626             0.066667             0.066667            
0.262626             0.066667             0.077778            
0.262626             0.066667             0.088889            
0.262626             0.066667             0.100000            
0.262626             0.077778             0.000000            
0.262626             0.077778             0.011111            
0.262626             0.077778             0.022222            
0.262626             0.077778             0.033333            
0.262626             0.077778             0.044444            
0.262626             0.077778             0.055556            
0.262626             0.077778             0.066667            
0.262626             0.077778             0.077778            
0.262626             0.077778             0.088889            
0.262626             0.077778             0.100000            
0.262626             0.088889             0.000000            
0.262626             0.088889             0.011111            
0.262626             0.088889             0.022222            
0.262626             0.088889             0.033333            
0.262626             0.088889             0.044444            
0.262626             0.088889             0.055556            
0.262626             0.088889             0.066667            
0.262626             0.088889             0.077778            
0.262626             0.088889             0.088889            
0.262626             0.088889             0.100000            
0.262626             0.100000             0.000000            
0.262626             0.100000             0.011111            
0.262626             0.100000             0.022222            
0.262626             0.100000             0.033333            
0.262626             0.100000             0.044444            
0.262626             0.100000             0.055556            
0.262626             0.100000             0.066667            
0.262626             0.100000             0.077778            
0.262626             0.100000             0.088889            
0.262626             0.100000             0.100000            
0.272727             0.000000             0.000000            
0.272727             0.000000             0.011111            
0.272727             0.000000             0.022222            
0.272727             0.000000             0.033333            
0.272727             0.000000             0.044444            
0.272727             0.000000             0.055556            
0.272727             0.000000             0.066667            
0.272727             0.000000             0.077778            
0.272727             0.000000             0.088889            
0.272727             0.000000             0.100000            
0.272727             0.011111             0.000000            
0.272727             0.011111             0.011111            
0.272727             0.011111             0.022222            
0.272727             0.011111             0.033333            
0.272727             0.011111             0.044444            
0.272727             0.011111             0.055556            
0.272727             0.011111             0.066667            
0.272727             0.011111             0.077778            
0.272727             0.011111             0.088889            
0.272727             0.011111             0.100000            
0.272727             0.022222             0.000000            
0.272727             0.022222             0.011111            
0.272727             0.022222             0.022222            
0.272727             0.022222             0.033333            
0.272727             0.022222             0.044444            
0.272727             0.022222             0.055556            
0.272727             0.022222             0.066667            
0.272727             0.022222             0.077778            
0.272727             0.022222             0.088889            
0.272727             0.022222             0.100000            
0.272727             0.033333             0.000000            
0.272727             0.033333             0.011111            
0.272727             0.033333             0.022222            
0.272727             0.033333             0.033333            
0.272727             0.033333             0.044444            
0.272727             0.033333             0.055556            
0.272727             0.033333             0.066667            
0.272727             0.033333             0.077778            
0.272727             0.033333             0.088889            
0.272727             0.033333             0.100000            
0.272727             0.044444             0.000000            
0.272727             0.044444             0.011111            
0.272727             0.044444             0.022222            
0.272727             0.044444             0.033333            
0.272727             0.044444             0.044444            
0.272727             0.044444             0.055556            
0.272727             0.044444             0.066667            
0.272727             0.044444             0.077778            
0.272727             0.044444             0.088889            
0.272727             0.044444             0.100000            
0.272727             0.055556             0.000000            
0.272727             0.055556             0.011111            
0.272727             0.055556             0.022222            
0.272727             0.055556             0.033333            
0.272727             0.055556             0.044444            
0.272727             0.055556             0.055556            
0.272727             0.055556             0.066667            
0.272727             0.055556             0.077778            
0.272727             0.055556             0.088889            
0.272727             0.055556             0.100000            
0.272727             0.066667             0.000000            
0.272727             0.066667             0.011111            
0.272727             0.066667             0.022222            
0.272727             0.066667             0.033333            
0.272727             0.066667             0.044444            
0.272727             0.066667             0.055556            
0.272727             0.066667             0.066667            
0.272727             0.066667             0.077778            
0.272727             0.066667             0.088889            
0.272727             0.066667             0.100000            
0.272727             0.077778             0.000000            
0.272727             0.077778             0.011111            
0.272727             0.077778             0.022222            
0.272727             0.077778             0.033333            
0.272727             0.077778             0.044444            
0.272727             0.077778             0.055556            
0.272727             0.077778             0.066667            
0.272727             0.077778             0.077778            
0.272727             0.077778             0.088889            
0.272727             0.077778             0.100000            
0.272727             0.088889             0.000000            
0.272727             0.088889             0.011111            
0.272727             0.088889             0.022222            
0.272727             0.088889             0.033333            
0.272727             0.088889             0.044444            
0.272727             0.088889             0.055556            
0.272727             0.088889             0.066667            
0.272727             0.088889             0.077778            
0.272727             0.088889             0.088889            
0.272727             0.088889             0.100000            
0.272727             0.100000             0.000000            
0.272727             0.100000             0.011111            
0.272727             0.100000             0.022222            
0.272727             0.100000             0.033333            
0.272727             0.100000             0.044444            
0.272727             0.100000             0.055556            
0.272727             0.100000             0.066667            
0.272727             0.100000             0.077778            
0.272727             0.100000             0.088889            
0.272727             0.100000             0.100000            
0.282828             0.000000             0.000000            
0.282828             0.000000             0.011111            
0.282828             0.000000             0.022222            
0.282828             0.000000             0.033333            
0.282828             0.000000             0.044444            
0.282828             0.000000             0.055556            
0.282828             0.000000             0.066667            
0.282828             0.000000             0.077778            
0.282828             0.000000             0.088889            
0.282828             0.000000             0.100000            
0.282828             0.011111             0.000000            
0.282828             0.011111             0.011111            
0.282828             0.011111             0.022222            
0.282828             0.011111             0.033333            
0.282828             0.011111             0.044444            
0.282828             0.011111             0.055556            
0.282828             0.011111             0.066667            
0.282828             0.011111             0.077778            
0.282828             0.011111             0.088889            
0.282828             0.011111             0.100000            
0.282828             0.022222             0.000000            
0.282828             0.022222             0.011111            
0.282828             0.022222             0.022222            
0.282828             0.022222             0.033333            
0.282828             0.022222             0.044444            
0.282828             0.022222             0.055556            
0.282828             0.022222             0.066667            
0.282828             0.022222             0.077778            
0.282828             0.022222             0.088889            
0.282828             0.022222             0.100000            
0.282828             0.033333             0.000000            
0.282828             0.033333             0.011111            
0.282828             0.033333             0.022222            
0.282828             0.033333             0.033333            
0.282828             0.033333             0.044444            
0.282828             0.033333             0.055556            
0.282828             0.033333             0.066667            
0.282828             0.033333             0.077778            
0.282828             0.033333             0.088889            
0.282828             0.033333             0.100000            
0.282828             0.044444             0.000000            
0.282828             0.044444             0.011111            
0.282828             0.044444             0.022222            
0.282828             0.044444             0.033333            
0.282828             0.044444             0.044444            
0.282828             0.044444             0.055556            
0.282828             0.044444             0.066667            
0.282828             0.044444             0.077778            
0.282828             0.044444             0.088889            
0.282828             0.044444             0.100000            
0.282828             0.055556             0.000000            
0.282828             0.055556             0.011111            
0.282828             0.055556             0.022222            
0.282828             0.055556             0.033333            
0.282828             0.055556             0.044444            
0.282828             0.055556             0.055556            
0.282828             0.055556             0.066667            
0.282828             0.055556             0.077778            
0.282828             0.055556             0.088889            
0.282828             0.055556             0.100000            
0.282828             0.066667             0.000000            
0.282828             0.066667             0.011111            
0.282828             0.066667             0.022222            
0.282828             0.066667             0.033333            
0.282828             0.066667             0.044444            
0.282828             0.066667             0.055556            
0.282828             0.066667             0.066667            
0.282828             0.066667             0.077778            
0.282828             0.066667             0.088889            
0.282828             0.066667             0.100000            
0.282828             0.077778             0.000000            
0.282828             0.077778             0.011111            
0.282828             0.077778             0.022222            
0.282828             0.077778             0.033333            
0.282828             0.077778             0.044444            
0.282828             0.077778             0.055556            
0.282828             0.077778             0.066667            
0.282828             0.077778             0.077778            
0.282828             0.077778             0.088889            
0.282828             0.077778             0.100000            
0.282828             0.088889             0.000000            
0.282828             0.088889             0.011111            
0.282828             0.088889             0.022222            
0.282828             0.088889             0.033333            
0.282828             0.088889             0.044444            
0.282828             0.088889             0.055556            
0.282828             0.088889             0.066667            
0.282828             0.088889             0.077778            
0.282828             0.088889             0.088889            
0.282828             0.088889             0.100000            
0.282828             0.100000             0.000000            
0.282828             0.100000             0.011111            
0.282828             0.100000             0.022222            
0.282828             0.100000             0.033333            
0.282828             0.100000             0.044444            
0.282828             0.100000             0.055556            
0.282828             0.100000             0.066667            
0.282828             0.100000             0.077778            
0.282828             0.100000             0.088889            
0.282828             0.100000             0.100000            
0.292929             0.000000             0.000000            
0.292929             0.000000             0.011111            
0.292929             0.000000             0.022222            
0.292929             0.000000             0.033333            
0.292929             0.000000             0.044444            
0.292929             0.000000             0.055556            
0.292929             0.000000             0.066667            
0.292929             0.000000             0.077778            
0.292929             0.000000             0.088889            
0.292929             0.000000             0.100000            
0.292929             0.011111             0.000000            
0.292929             0.011111             0.011111            
0.292929             0.011111             0.022222            
0.292929             0.011111             0.033333            
0.292929             0.011111             0.044444            
0.292929             0.011111             0.055556            
0.292929             0.011111             0.066667            
0.292929             0.011111             0.077778            
0.292929             0.011111             0.088889            
0.292929             0.011111             0.100000            
0.292929             0.022222             0.000000            
0.292929             0.022222             0.011111            
0.292929             0.022222             0.022222            
0.292929             0.022222             0.033333            
0.292929             0.022222             0.044444            
0.292929             0.022222             0.055556            
0.292929             0.022222             0.066667            
0.292929             0.022222             0.077778            
0.292929             0.022222             0.088889            
0.292929             0.022222             0.100000            
0.292929             0.033333             0.000000            
0.292929             0.033333             0.011111            
0.292929             0.033333             0.022222            
0.292929             0.033333             0.033333            
0.292929             0.033333             0.044444            
0.292929             0.033333             0.055556            
0.292929             0.033333             0.066667            
0.292929             0.033333             0.077778            
0.292929             0.033333             0.088889            
0.292929             0.033333             0.100000            
0.292929             0.044444             0.000000            
0.292929             0.044444             0.011111            
0.292929             0.044444             0.022222            
0.292929             0.044444             0.033333            
0.292929             0.044444             0.044444            
0.292929             0.044444             0.055556            
0.292929             0.044444             0.066667            
0.292929             0.044444             0.077778            
0.292929             0.044444             0.088889            
0.292929             0.044444             0.100000            
0.292929             0.055556             0.000000            
0.292929             0.055556             0.011111            
0.292929             0.055556             0.022222            
0.292929             0.055556             0.033333            
0.292929             0.055556             0.044444            
0.292929             0.055556             0.055556            
0.292929             0.055556             0.066667            
0.292929             0.055556             0.077778            
0.292929             0.055556             0.088889            
0.292929             0.055556             0.100000            
0.292929             0.066667             0.000000            
0.292929             0.066667             0.011111            
0.292929             0.066667             0.022222            
0.292929             0.066667             0.033333            
0.292929             0.066667             0.044444            
0.292929             0.066667             0.055556            
0.292929             0.066667             0.066667            
0.292929             0.066667             0.077778            
0.292929             0.066667             0.088889            
0.292929             0.066667             0.100000            
0.292929             0.077778             0.000000            
0.292929             0.077778             0.011111            
0.292929             0.077778             0.022222            
0.292929             0.077778             0.033333            
0.292929             0.077778             0.044444            
0.292929             0.077778             0.055556            
0.292929             0.077778             0.066667            
0.292929             0.077778             0.077778            
0.292929             0.077778             0.088889            
0.292929             0.077778             0.100000            
0.292929             0.088889             0.000000            
0.292929             0.088889             0.011111            
0.292929             0.088889             0.022222            
0.292929             0.088889             0.033333            
0.292929             0.088889             0.044444            
0.292929             0.088889             0.055556            
0.292929             0.088889             0.066667            
0.292929             0.088889             0.077778            
0.292929             0.088889             0.088889            
0.292929             0.088889             0.100000            
0.292929             0.100000             0.000000            
0.292929             0.100000             0.011111            
0.292929             0.100000             0.022222            
0.292929             0.100000             0.033333            
0.292929             0.100000             0.044444            
0.292929             0.100000             0.055556            
0.292929             0.100000             0.066667            
0.292929             0.100000             0.077778            
0.292929             0.100000             0.088889            
0.292929             0.100000             0.100000            
0.303030             0.000000             0.000000            
0.303030             0.000000             0.011111            
0.303030             0.000000             0.022222            
0.303030             0.000000             0.033333            
0.303030             0.000000             0.044444            
0.303030             0.000000             0.055556            
0.303030             0.000000             0.066667            
0.303030             0.000000             0.077778            
0.303030             0.000000             0.088889            
0.303030             0.000000             0.100000            
0.303030             0.011111             0.000000            
0.303030             0.011111             0.011111            
0.303030             0.011111             0.022222            
0.303030             0.011111             0.033333            
0.303030             0.011111             0.044444            
0.303030             0.011111             0.055556            
0.303030             0.011111             0.066667            
0.303030             0.011111             0.077778            
0.303030             0.011111             0.088889            
0.303030             0.011111             0.100000            
0.303030             0.022222             0.000000            
0.303030             0.022222             0.011111            
0.303030             0.022222             0.022222            
0.303030             0.022222             0.033333            
0.303030             0.022222             0.044444            
0.303030             0.022222             0.055556            
0.303030             0.022222             0.066667            
0.303030             0.022222             0.077778            
0.303030             0.022222             0.088889            
0.303030             0.022222             0.100000            
0.303030             0.033333             0.000000            
0.303030             0.033333             0.011111            
0.303030             0.033333             0.022222            
0.303030             0.033333             0.033333            
0.303030             0.033333             0.044444            
0.303030             0.033333             0.055556            
0.303030             0.033333             0.066667            
0.303030             0.033333             0.077778            
0.303030             0.033333             0.088889            
0.303030             0.033333             0.100000            
0.303030             0.044444             0.000000            
0.303030             0.044444             0.011111            
0.303030             0.044444             0.022222            
0.303030             0.044444             0.033333            
0.303030             0.044444             0.044444            
0.303030             0.044444             0.055556            
0.303030             0.044444             0.066667            
0.303030             0.044444             0.077778            
0.303030             0.044444             0.088889            
0.303030             0.044444             0.100000            
0.303030             0.055556             0.000000            
0.303030             0.055556             0.011111            
0.303030             0.055556             0.022222            
0.303030             0.055556             0.033333            
0.303030             0.055556             0.044444            
0.303030             0.055556             0.055556            
0.303030             0.055556             0.066667            
0.303030             0.055556             0.077778            
0.303030             0.055556             0.088889            
0.303030             0.055556             0.100000            
0.303030             0.066667             0.000000            
0.303030             0.066667             0.011111            
0.303030             0.066667             0.022222            
0.303030             0.066667             0.033333            
0.303030             0.066667             0.044444            
0.303030             0.066667             0.055556            
0.303030             0.066667             0.066667            
0.303030             0.066667             0.077778            
0.303030             0.066667             0.088889            
0.303030             0.066667             0.100000            
0.303030             0.077778             0.000000            
0.303030             0.077778             0.011111            
0.303030             0.077778             0.022222            
0.303030             0.077778             0.033333            
0.303030             0.077778             0.044444            
0.303030             0.077778             0.055556            
0.303030             0.077778             0.066667            
0.303030             0.077778             0.077778            
0.303030             0.077778             0.088889            
0.303030             0.077778             0.100000            
0.303030             0.088889             0.000000            
0.303030             0.088889             0.011111            
0.303030             0.088889             0.022222            
0.303030             0.088889             0.033333            
0.303030             0.088889             0.044444            
0.303030             0.088889             0.055556            
0.303030             0.088889             0.066667            
0.303030             0.088889             0.077778            
0.303030             0.088889             0.088889            
0.303030             0.088889             0.100000            
0.303030             0.100000             0.000000            
0.303030             0.100000             0.011111            
0.303030             0.100000             0.022222            
0.303030             0.100000             0.033333            
0.303030             0.100000             0.044444            
0.303030             0.100000             0.055556            
0.303030             0.100000             0.066667            
0.303030             0.100000             0.077778            
0.303030             0.100000             0.088889            
0.303030             0.100000             0.100000            
0.313131             0.000000             0.000000            
0.313131             0.000000             0.011111            
0.313131             0.000000             0.022222            
0.313131             0.000000             0.033333            
0.313131             0.000000             0.044444            
0.313131             0.000000             0.055556            
0.313131             0.000000             0.066667            
0.313131             0.000000             0.077778            
0.313131             0.000000             0.088889            
0.313131             0.000000             0.100000            
0.313131             0.011111             0.000000            
0.313131             0.011111             0.011111            
0.313131             0.011111             0.022222            
0.313131             0.011111             0.033333            
0.313131             0.011111             0.044444            
0.313131             0.011111             0.055556            
0.313131             0.011111             0.066667            
0.313131             0.011111             0.077778            
0.313131             0.011111             0.088889            
0.313131             0.011111             0.100000            
0.313131             0.022222             0.000000            
0.313131             0.022222             0.011111            
0.313131             0.022222             0.022222            
0.313131             0.022222             0.033333            
0.313131             0.022222             0.044444            
0.313131             0.022222             0.055556            
0.313131             0.022222             0.066667            
0.313131             0.022222             0.077778            
0.313131             0.022222             0.088889            
0.313131             0.022222             0.100000            
0.313131             0.033333             0.000000            
0.313131             0.033333             0.011111            
0.313131             0.033333             0.022222            
0.313131             0.033333             0.033333            
0.313131             0.033333             0.044444            
0.313131             0.033333             0.055556            
0.313131             0.033333             0.066667            
0.313131             0.033333             0.077778            
0.313131             0.033333             0.088889            
0.313131             0.033333             0.100000            
0.313131             0.044444             0.000000            
0.313131             0.044444             0.011111            
0.313131             0.044444             0.022222            
0.313131             0.044444             0.033333            
0.313131             0.044444             0.044444            
0.313131             0.044444             0.055556            
0.313131             0.044444             0.066667            
0.313131             0.044444             0.077778            
0.313131             0.044444             0.088889            
0.313131             0.044444             0.100000            
0.313131             0.055556             0.000000            
0.313131             0.055556             0.011111            
0.313131             0.055556             0.022222            
0.313131             0.055556             0.033333            
0.313131             0.055556             0.044444            
0.313131             0.055556             0.055556            
0.313131             0.055556             0.066667            
0.313131             0.055556             0.077778            
0.313131             0.055556             0.088889            
0.313131             0.055556             0.100000            
0.313131             0.066667             0.000000            
0.313131             0.066667             0.011111            
0.313131             0.066667             0.022222            
0.313131             0.066667             0.033333            
0.313131             0.066667             0.044444            
0.313131             0.066667             0.055556            
0.313131             0.066667             0.066667            
0.313131             0.066667             0.077778            
0.313131             0.066667             0.088889            
0.313131             0.066667             0.100000            
0.313131             0.077778             0.000000            
0.313131             0.077778             0.011111            
0.313131             0.077778             0.022222            
0.313131             0.077778             0.033333            
0.313131             0.077778             0.044444            
0.313131             0.077778             0.055556            
0.313131             0.077778             0.066667            
0.313131             0.077778             0.077778            
0.313131             0.077778             0.088889            
0.313131             0.077778             0.100000            
0.313131             0.088889             0.000000            
0.313131             0.088889             0.011111            
0.313131             0.088889             0.022222            
0.313131             0.088889             0.033333            
0.313131             0.088889             0.044444            
0.313131             0.088889             0.055556            
0.313131             0.088889             0.066667            
0.313131             0.088889             0.077778            
0.313131             0.088889             0.088889            
0.313131             0.088889             0.100000            
0.313131             0.100000             0.000000            
0.313131             0.100000             0.011111            
0.313131             0.100000             0.022222            
0.313131             0.100000             0.033333            
0.313131             0.100000             0.044444            
0.313131             0.100000             0.055556            
0.313131             0.100000             0.066667            
0.313131             0.100000             0.077778            
0.313131             0.100000             0.088889            
0.313131             0.100000             0.100000            
0.323232             0.000000             0.000000            
0.323232             0.000000             0.011111            
0.323232             0.000000             0.022222            
0.323232             0.000000             0.033333            
0.323232             0.000000             0.044444            
0.323232             0.000000             0.055556            
0.323232             0.000000             0.066667            
0.323232             0.000000             0.077778            
0.323232             0.000000             0.088889            
0.323232             0.000000             0.100000            
0.323232             0.011111             0.000000            
0.323232             0.011111             0.011111            
0.323232             0.011111             0.022222            
0.323232             0.011111             0.033333            
0.323232             0.011111             0.044444            
0.323232             0.011111             0.055556            
0.323232             0.011111             0.066667            
0.323232             0.011111             0.077778            
0.323232             0.011111             0.088889            
0.323232             0.011111             0.100000            
0.323232             0.022222             0.000000            
0.323232             0.022222             0.011111            
0.323232             0.022222             0.022222            
0.323232             0.022222             0.033333            
0.323232             0.022222             0.044444            
0.323232             0.022222             0.055556            
0.323232             0.022222             0.066667            
0.323232             0.022222             0.077778            
0.323232             0.022222             0.088889            
0.323232             0.022222             0.100000            
0.323232             0.033333             0.000000            
0.323232             0.033333             0.011111            
0.323232             0.033333             0.022222            
0.323232             0.033333             0.033333            
0.323232             0.033333             0.044444            
0.323232             0.033333             0.055556            
0.323232             0.033333             0.066667            
0.323232             0.033333             0.077778            
0.323232             0.033333             0.088889            
0.323232             0.033333             0.100000            
0.323232             0.044444             0.000000            
